菜品名称,别名,能量(kcal/100g),蛋白质(g/100g),脂肪(g/100g),碳水(g/100g),来源名称,来源链接,授权状态
奥灶面,aozaomian,130.0,4.0,2.0,25.0,中餐卡路里,https://chinesecalorie.com/china/foods/noodles/aozao-noodles-cn,已授权
门钉肉饼,mendingroubing,260.0,10.0,10.0,30.0,中餐卡路里,https://chinesecalorie.com/china/foods/street-food/men-ding-rou-bing-cn,已授权
盱眙十三香龙虾,xuyishisanxianglongxia,120.0,16.0,4.0,4.0,中餐卡路里,https://chinesecalorie.com/china/foods/seafood/xuyi-thirteen-spice-crayfish-cn,已授权
锅贴,guotie,220.0,7.0,7.0,32.0,中餐卡路里,https://chinesecalorie.com/china/foods/dumplings/guotie-cn,已授权
天津麻花,tianjinmahua,450.0,7.0,22.0,55.0,中餐卡路里,https://chinesecalorie.com/china/foods/snacks/tianjin-mahua-cn,已授权
徐州地锅鸡,xuzhoudiguoji,180.0,13.0,9.0,10.0,中餐卡路里,https://chinesecalorie.com/china/foods/dinner/xuzhou-diguo-chicken-cn,已授权
狗不理包子,goubulibaozi,230.0,8.0,6.0,36.0,中餐卡路里,https://chinesecalorie.com/china/foods/dumplings/goubuli-baozi-cn,已授权
霸王别姬,bawangbieji,60.0,6.0,3.0,2.0,中餐卡路里,https://chinesecalorie.com/china/foods/soup/farewell-my-concubine-cn,已授权
文思豆腐,wensidoufu,60.0,4.0,3.0,4.0,中餐卡路里,https://chinesecalorie.com/china/foods/soup/wensi-tofu-cn,已授权
驴打滚,lvdagun,220.0,4.0,4.0,42.0,中餐卡路里,https://chinesecalorie.com/china/foods/desserts/lv-dagun-cn,已授权
奶黄包,naihuangbao,249.0,6.0,5.0,45.0,中餐卡路里,https://chinesecalorie.com/china/foods/bakery/steamed-custard-bun-cn,已授权
艾窝窝,aiwowo,210.0,4.0,3.0,42.0,中餐卡路里,https://chinesecalorie.com/china/foods/desserts/aiwowo-cn,已授权
烧乳鸽,shaoruge,210.0,22.0,13.0,2.0,中餐卡路里,https://chinesecalorie.com/china/foods/grilled/roast-pigeon-cn,已授权
豆汁,douzhi,35.0,2.0,0.0,5.0,中餐卡路里,https://chinesecalorie.com/china/foods/beverages/douzhi-cn,已授权
卤煮火烧,luzhuhuoshao,110.0,5.0,3.0,15.0,中餐卡路里,https://chinesecalorie.com/china/foods/soup/lu-zhu-huo-shao-cn,已授权
酸菜鱼,suancaiyu,110.0,13.0,4.0,4.0,中餐卡路里,https://chinesecalorie.com/china/foods/seafood/pickled-mustard-fish-cn,已授权
怪味鸡,guaiweiji,210.0,18.0,13.0,6.0,中餐卡路里,https://chinesecalorie.com/china/foods/snacks/strange-flavor-chicken-cn,已授权
涮羊肉,shuanyangrou,80.0,9.0,4.0,2.0,中餐卡路里,https://chinesecalorie.com/china/foods/soup/shuan-yang-rou-cn,已授权
煎饼果子,jianbingguozi,210.0,7.0,6.0,32.0,中餐卡路里,https://chinesecalorie.com/china/foods/street-food/jianbing-guozi-cn,已授权
蒜泥白肉,suannibairou,260.0,16.0,20.0,2.0,中餐卡路里,https://chinesecalorie.com/china/foods/snacks/garlic-pork-slices-cn,已授权
煎饼,jianbing,210.0,6.0,5.0,35.0,中餐卡路里,https://chinesecalorie.com/china/foods/street-food/jianbing-cn,已授权
甜水面,tianshuimian,210.0,6.0,4.0,38.0,中餐卡路里,https://chinesecalorie.com/china/foods/noodles/sweet-water-noodles-cn,已授权
炸酱面,zhajiangmian,210.0,7.0,5.0,34.0,中餐卡路里,https://chinesecalorie.com/china/foods/noodles/zhajiangmian-cn,已授权
北京烤鸭,beijingkaoya,246.0,18.0,18.0,3.0,中餐卡路里,https://chinesecalorie.com/china/foods/dinner/peking-duck-cn,已授权
潮州卤鹅,chaozhoulue,220.0,18.0,15.0,3.0,中餐卡路里,https://chinesecalorie.com/china/foods/dinner/teochew-marinated-goose-cn,已授权
豉油鸡,shiyouji,210.0,18.0,13.0,4.0,中餐卡路里,https://chinesecalorie.com/china/foods/dinner/soy-sauce-chicken-cn,已授权
豉汁蒸排骨,shizhizhengpaigu,230.0,16.0,16.0,4.0,中餐卡路里,https://chinesecalorie.com/china/foods/dinner/steamed-pork-ribs-with-black-bean-cn,已授权
姜撞奶,jiangzhuangnai,90.0,3.0,3.0,12.0,中餐卡路里,https://chinesecalorie.com/china/foods/desserts/ginger-milk-curd-cn,已授权
双皮奶,shuangpinai,120.0,4.0,5.0,15.0,中餐卡路里,https://chinesecalorie.com/china/foods/desserts/double-skin-milk-cn,已授权
炸两,zhaliang,230.0,5.0,9.0,32.0,中餐卡路里,https://chinesecalorie.com/china/foods/breakfast/zha-liang-cn,已授权
牛腩面,niunanmian,170.0,7.0,3.0,27.0,中餐卡路里,https://chinesecalorie.com/china/foods/noodles/beef-brisket-noodles-cn,已授权
港式奶茶,gangshinaicha,60.0,1.0,2.0,10.0,中餐卡路里,https://chinesecalorie.com/china/foods/beverages/hong-kong-milk-tea-cn,已授权
菠萝包,boluobao,350.0,7.0,10.0,55.0,中餐卡路里,https://chinesecalorie.com/china/foods/bakery/pineapple-bun-cn,已授权
避风塘炒蟹,bifengtangchaoxie,180.0,15.0,10.0,8.0,中餐卡路里,https://chinesecalorie.com/china/foods/seafood/typhoon-shelter-crab-cn,已授权
姜葱蒸鱼,jiangcongzhengyu,110.0,18.0,3.0,2.0,中餐卡路里,https://chinesecalorie.com/china/foods/seafood/steamed-fish-with-ginger-and-scallion-cn,已授权
椒盐鱿鱼,jiaoyanyouyu,180.0,18.0,7.0,10.0,中餐卡路里,https://chinesecalorie.com/china/foods/seafood/salt-and-pepper-squid-cn,已授权
咕噜肉,gulurou,210.0,10.0,11.0,18.0,中餐卡路里,https://chinesecalorie.com/china/foods/stir-fry/sweet-and-sour-pork-cn,已授权
干炒牛河,ganchaoniuhe,180.0,8.0,5.0,27.0,中餐卡路里,https://chinesecalorie.com/china/foods/noodles/beef-chow-fun-cn,已授权
皮蛋瘦肉粥,pidanshourouzhou,65.0,3.0,1.0,11.0,中餐卡路里,https://chinesecalorie.com/china/foods/breakfast/century-egg-pork-congee-cn,已授权
煲仔饭,baozaifan,180.0,4.0,3.0,34.0,中餐卡路里,https://chinesecalorie.com/china/foods/rice/claypot-rice-cn,已授权
白切鸡,baiqieji,180.0,24.0,9.0,0.0,中餐卡路里,https://chinesecalorie.com/china/foods/dinner/white-cut-chicken-cn,已授权
脆皮烧肉,cuipishaorou,340.0,15.0,31.0,1.0,中餐卡路里,https://chinesecalorie.com/china/foods/grilled/crispy-roast-pork-cn,已授权
叉烧,chashao,220.0,18.0,13.0,7.0,中餐卡路里,https://chinesecalorie.com/china/foods/grilled/char-siu-cn,已授权
烧鹅,shaoe,240.0,18.0,18.0,2.0,中餐卡路里,https://chinesecalorie.com/china/foods/dinner/roast-goose-cn,已授权
云吞面,yuntunmian,160.0,6.0,2.0,28.0,中餐卡路里,https://chinesecalorie.com/china/foods/noodles/cantonese-wonton-noodles-cn,已授权
萝卜糕,luobogao,140.0,2.0,2.0,30.0,中餐卡路里,https://chinesecalorie.com/china/foods/snacks/turnip-cake-cn,已授权
糯米鸡,nuomiji,185.0,5.0,4.0,32.0,中餐卡路里,https://chinesecalorie.com/china/foods/rice/lo-mai-gai-cn,已授权
肠粉,changfen,120.0,3.0,2.0,24.0,中餐卡路里,https://chinesecalorie.com/china/foods/breakfast/cheung-fun-cn,已授权
叉烧包,chashaobao,240.0,7.0,5.0,41.0,中餐卡路里,https://chinesecalorie.com/china/foods/bakery/char-siu-bao-cn,已授权
烧卖,shaomai,180.0,7.0,4.0,28.0,中餐卡路里,https://chinesecalorie.com/china/foods/dumplings/siu-mai-cn,已授权
虾饺,xiajiao,120.0,7.0,2.0,20.0,中餐卡路里,https://chinesecalorie.com/china/foods/dumplings/har-gow-cn,已授权
冒菜,maocai,65.0,4.0,2.0,7.0,中餐卡路里,https://chinesecalorie.com/china/foods/soup/maocai-cn,已授权
川北凉粉,chuanbeiliangfen,110.0,2.0,2.0,23.0,中餐卡路里,https://chinesecalorie.com/china/foods/snacks/chuanbei-liangfen-cn,已授权
乐山跷脚牛肉,leshanqiaojiaoniurou,80.0,8.0,4.0,3.0,中餐卡路里,https://chinesecalorie.com/china/foods/soup/leshan-qiao-jiao-beef-cn,已授权
樟茶鸭,zhangchaya,290.0,19.0,23.0,2.0,中餐卡路里,https://chinesecalorie.com/china/foods/dinner/zhangcha-duck-cn,已授权
毛血旺,maoxuewang,110.0,7.0,7.0,5.0,中餐卡路里,https://chinesecalorie.com/china/foods/soup/mao-xue-wang-cn,已授权
钵钵鸡,boboji,170.0,12.0,11.0,6.0,中餐卡路里,https://chinesecalorie.com/china/foods/street-food/bo-bo-ji-cn,已授权
干煸四季豆,ganbiansijidou,110.0,2.0,7.0,9.0,中餐卡路里,https://chinesecalorie.com/china/foods/stir-fry/gan-bian-si-ji-dou-cn,已授权
宜宾燃面,yibinranmian,220.0,6.0,7.0,34.0,中餐卡路里,https://chinesecalorie.com/china/foods/noodles/yibin-ran-mian-cn,已授权
钟水饺,zhongshuijiao,210.0,7.0,6.0,32.0,中餐卡路里,https://chinesecalorie.com/china/foods/dumplings/zhong-dumplings-cn,已授权
龙抄手,longchaoshou,210.0,7.0,6.0,32.0,中餐卡路里,https://chinesecalorie.com/china/foods/dumplings/long-chao-shou-cn,已授权
酸辣粉,suanlafen,130.0,2.0,2.0,27.0,中餐卡路里,https://chinesecalorie.com/china/foods/noodles/suan-la-fen-cn,已授权
重庆小面,chongqingxiaomian,180.0,5.0,5.0,30.0,中餐卡路里,https://chinesecalorie.com/china/foods/noodles/chongqing-xiao-mian-cn,已授权
麻辣香锅,malaxiangguo,180.0,7.0,11.0,12.0,中餐卡路里,https://chinesecalorie.com/china/foods/stir-fry/mala-xiang-guo-cn,已授权
辣子鸡,laziji,210.0,16.0,13.0,8.0,中餐卡路里,https://chinesecalorie.com/china/foods/stir-fry/laziji-cn,已授权
口水鸡,koushuiji,210.0,16.0,14.0,4.0,中餐卡路里,https://chinesecalorie.com/china/foods/snacks/mouthwatering-chicken-cn,已授权
夫妻肺片,fuqifeipian,210.0,16.0,14.0,4.0,中餐卡路里,https://chinesecalorie.com/china/foods/snacks/fuqi-feipian-cn,已授权
水煮牛肉,shuizhuniurou,180.0,15.0,11.0,5.0,中餐卡路里,https://chinesecalorie.com/china/foods/stir-fry/boiled-beef-in-chili-oil-cn,已授权
水煮鱼,shuizhuyu,140.0,15.0,7.0,4.0,中餐卡路里,https://chinesecalorie.com/china/foods/seafood/boiled-fish-in-chili-oil-cn,已授权
鱼香肉丝,yuxiangrousi,170.0,13.0,9.0,8.0,中餐卡路里,https://chinesecalorie.com/china/foods/stir-fry/fish-fragrant-shredded-pork-cn,已授权
回锅肉,huiguorou,247.0,13.0,19.0,6.0,中餐卡路里,https://chinesecalorie.com/china/foods/stir-fry/twice-cooked-pork-cn,已授权
担担面,dandanmian,210.0,6.0,7.0,32.0,中餐卡路里,https://chinesecalorie.com/china/foods/noodles/dan-dan-noodles-cn,已授权
重庆火锅,chongqinghuoguo,90.0,4.0,5.0,6.0,中餐卡路里,https://chinesecalorie.com/china/foods/soup/chongqing-hot-pot-cn,已授权
四川火锅,sichuanhuoguo,60.0,2.0,3.0,5.0,中餐卡路里,https://chinesecalorie.com/china/foods/soup/sichuan-hot-pot-cn,已授权
宫保鸡丁,gongbaojiding,180.0,16.0,10.0,7.0,中餐卡路里,https://chinesecalorie.com/china/foods/stir-fry/kung-pao-chicken-cn,已授权
麻婆豆腐,mapodoufu,140.0,7.0,9.0,6.0,中餐卡路里,https://chinesecalorie.com/china/foods/stir-fry/mapo-tofu-cn,已授权
豆浆粥,doujiangzhou,60.0,2.0,1.0,11.0,中餐卡路里,https://chinesecalorie.com/china/foods/breakfast/jilin-soybean-milk-porridge-cn,已授权
冻梨,dongli,45.0,0.0,0.0,12.0,中餐卡路里,https://chinesecalorie.com/china/foods/desserts/jilin-frozen-pear-dessert-cn,已授权
吉林拌粉条,jilinbanfentiao,140.0,2.0,2.0,30.0,中餐卡路里,https://chinesecalorie.com/china/foods/noodles/jilin-sweet-potato-noodle-salad-cn,已授权
玉米馒头,yumimantou,230.0,6.0,2.0,48.0,中餐卡路里,https://chinesecalorie.com/china/foods/bakery/jilin-steamed-corn-bun-cn,已授权
酸菜炒肉,suancaichaorou,120.0,8.0,7.0,5.0,中餐卡路里,https://chinesecalorie.com/china/foods/stir-fry/jilin-pickled-cabbage-and-pork-stir-fry-cn,已授权
豆沙年糕,doushaniangao,220.0,4.0,2.0,47.0,中餐卡路里,https://chinesecalorie.com/china/foods/desserts/jilin-bean-paste-rice-cake-cn,已授权
炸玉米饼,zhayumibing,320.0,5.0,14.0,45.0,中餐卡路里,https://chinesecalorie.com/china/foods/snacks/jilin-fried-corn-cake-cn,已授权
吉林野蘑菇炖鸡,jilinyemogudunji,70.0,7.0,3.0,3.0,中餐卡路里,https://chinesecalorie.com/china/foods/soup/jilin-wild-mushroom-stew-cn,已授权
酸菜煎饼,suancaijianbing,180.0,5.0,3.0,32.0,中餐卡路里,https://chinesecalorie.com/china/foods/snacks/jilin-fried-sauerkraut-pancake-cn,已授权
吉林糯米肠,jilinnuomichang,210.0,4.0,5.0,38.0,中餐卡路里,https://chinesecalorie.com/china/foods/snacks/jilin-sticky-rice-sausage-cn,已授权
延边猪肉蒸饺,yanbianzhurouzhengjiao,210.0,8.0,7.0,28.0,中餐卡路里,https://chinesecalorie.com/china/foods/dumplings/yanbian-steamed-pork-dumplings-cn,已授权
吉林玉米饼,jilinyumibing,210.0,5.0,3.0,40.0,中餐卡路里,https://chinesecalorie.com/china/foods/breakfast/jilin-cornmeal-pancake-cn,已授权
酸菜炖粉条,suancaidunfentiao,70.0,2.0,1.0,13.0,中餐卡路里,https://chinesecalorie.com/china/foods/soup/jilin-sauerkraut-pork-soup-cn,已授权
延吉辣炒年糕,yanjilachaoniangao,180.0,3.0,2.0,36.0,中餐卡路里,https://chinesecalorie.com/china/foods/stir-fry/yanji-spicy-rice-cake-stir-fry-cn,已授权
吉林凉粉,jilinliangfen,90.0,1.0,0.0,20.0,中餐卡路里,https://chinesecalorie.com/china/foods/noodles/jilin-cold-bean-jelly-noodles-cn,已授权
泡菜煎饼,paocaijianbing,170.0,4.0,4.0,28.0,中餐卡路里,https://chinesecalorie.com/china/foods/snacks/korean-style-kimchi-pancake-cn,已授权
吉林土豆炖猪肉,jilintudoudunzhurou,140.0,7.0,7.0,12.0,中餐卡路里,https://chinesecalorie.com/china/foods/stir-fry/jilin-potato-stew-with-pork-cn,已授权
延边烤羊肉串,yanbiankaoyangrouchuan,220.0,18.0,15.0,2.0,中餐卡路里,https://chinesecalorie.com/china/foods/grilled/yanbian-barbecued-lamb-skewers-cn,已授权
唐山甜糯米糕,tangshantiannuomigao,180.0,3.0,1.0,38.0,中餐卡路里,https://chinesecalorie.com/china/foods/desserts/tangshan-sweet-glutinous-rice-cake-cn,已授权
河北素饺,hebeisujiao,180.0,5.0,3.0,32.0,中餐卡路里,https://chinesecalorie.com/china/foods/dumplings/hebei-vegetable-dumplings-cn,已授权
保定炸鸡,baodingzhaji,240.0,18.0,14.0,10.0,中餐卡路里,https://chinesecalorie.com/china/foods/grilled/baoding-fried-chicken-cn,已授权
河北小米粥,hebeixiaomizhou,45.0,1.2,0.4,9.2,中餐卡路里,https://chinesecalorie.com/china/foods/breakfast/hebei-millet-congee-cn,已授权
唐山凉面,tangshanliangmian,170.0,5.0,2.0,32.0,中餐卡路里,https://chinesecalorie.com/china/foods/noodles/tangshan-cold-noodles-cn,已授权
河北包子,hebeibaozi,220.0,7.0,5.0,36.0,中餐卡路里,https://chinesecalorie.com/china/foods/dumplings/hebei-steamed-stuffed-bun-cn,已授权
保定炸豆腐,baodingzhadoufu,220.0,10.0,16.0,8.0,中餐卡路里,https://chinesecalorie.com/china/foods/snacks/baoding-fried-tofu-cn,已授权
河北麻花,hebeimahua,450.0,7.0,22.0,55.0,中餐卡路里,https://chinesecalorie.com/china/foods/bakery/hebei-fried-dough-twist-cn,已授权
唐山地瓜丸,tangshandiguawan,210.0,2.0,4.0,42.0,中餐卡路里,https://chinesecalorie.com/china/foods/snacks/tangshan-sweet-potato-balls-cn,已授权
河北粉条炖肉,hebeifentiaodunrou,180.0,7.0,7.0,22.0,中餐卡路里,https://chinesecalorie.com/china/foods/stir-fry/hebei-braised-pork-with-vermicelli-cn,已授权
石家庄鸡蛋饼,shijiazhuangjidanbing,180.0,7.0,6.0,24.0,中餐卡路里,https://chinesecalorie.com/china/foods/breakfast/shijiazhuang-egg-pancake-cn,已授权
河北汤圆,hebeitangyuan,220.0,4.0,2.0,45.0,中餐卡路里,https://chinesecalorie.com/china/foods/desserts/tangyuan-in-hebei-style-cn,已授权
河北夹馅饼,hebeijiaxianbing,247.0,6.0,7.0,40.0,中餐卡路里,https://chinesecalorie.com/china/foods/bakery/hebei-stuffed-pancake-cn,已授权
唐山炸鱼,tangshanzhayu,210.0,16.0,11.0,12.0,中餐卡路里,https://chinesecalorie.com/china/foods/seafood/tangshan-fried-fish-cn,已授权
保定驴肉面,baodinglvroumian,140.0,7.0,2.0,22.0,中餐卡路里,https://chinesecalorie.com/china/foods/noodles/baoding-donkey-meat-noodles-cn,已授权
河北羊汤,hebeiyangtang,65.0,5.0,4.0,2.0,中餐卡路里,https://chinesecalorie.com/china/foods/soup/hebei-lamb-soup-cn,已授权
石家庄面汤,shijiazhuangmiantang,60.0,2.0,1.0,11.0,中餐卡路里,https://chinesecalorie.com/china/foods/soup/shijiazhuang-noodle-soup-cn,已授权
保定炸糕,baodingzhagao,270.0,5.0,7.0,45.0,中餐卡路里,https://chinesecalorie.com/china/foods/snacks/baoding-fried-cake-cn,已授权
冠头蒸馒头,guantouzhengmantou,230.0,7.0,1.0,47.0,中餐卡路里,https://chinesecalorie.com/china/foods/bakery/guantou-steamed-bun-cn,已授权
奶皮卷,naipijuan,320.0,12.0,22.0,18.0,中餐卡路里,https://chinesecalorie.com/china/foods/dairy/milk-skin-rolls-cn,已授权
清蒸羊排,qingzhengyangpai,270.0,19.0,22.0,0.0,中餐卡路里,https://chinesecalorie.com/china/foods/dinner/steamed-lamb-ribs-cn,已授权
炒面糊糊,chaomianhuhu,170.0,4.0,3.0,32.0,中餐卡路里,https://chinesecalorie.com/china/foods/breakfast/barley-flour-porridge-cn,已授权
蒙古酸奶,menggusuannai,61.0,3.0,3.0,4.0,中餐卡路里,https://chinesecalorie.com/china/foods/dairy/mongolian-yogurt-cn,已授权
孜然羊肉,ziranyangrou,210.0,18.0,14.0,4.0,中餐卡路里,https://chinesecalorie.com/china/foods/stir-fry/stir-fried-lamb-with-cumin-cn,已授权
炸奶球,zhanaiqiu,310.0,7.0,16.0,35.0,中餐卡路里,https://chinesecalorie.com/china/foods/desserts/fried-cheese-balls-cn,已授权
蒸玉米饼,zhengyumibing,210.0,5.0,2.0,44.0,中餐卡路里,https://chinesecalorie.com/china/foods/bakery/steamed-cornbread-cn,已授权
奶茶粥,naichazhou,75.0,2.0,2.0,13.0,中餐卡路里,https://chinesecalorie.com/china/foods/breakfast/milk-tea-rice-porridge-cn,已授权
烤牛肉串,kaoniurouchuan,210.0,23.0,12.0,2.0,中餐卡路里,https://chinesecalorie.com/china/foods/grilled/grilled-beef-skewers-cn,已授权
燕麦粥,yanmaizhou,70.0,2.0,1.0,13.0,中餐卡路里,https://chinesecalorie.com/china/foods/breakfast/oatmeal-porridge-cn,已授权
蒙古火锅,mengguhuoguo,120.0,10.0,6.0,6.0,中餐卡路里,https://chinesecalorie.com/china/foods/dinner/mongolian-hot-pot-cn,已授权
烤奶酪,kaonailao,320.0,14.0,20.0,18.0,中餐卡路里,https://chinesecalorie.com/china/foods/desserts/roasted-milk-cake-cn,已授权
羊肉蒸饺,yangrouzhengjiao,210.0,9.0,7.0,27.0,中餐卡路里,https://chinesecalorie.com/china/foods/dumplings/steamed-lamb-dumplings-cn,已授权
荞麦羊肉面,qiaomaiyangroumian,140.0,7.0,2.0,22.0,中餐卡路里,https://chinesecalorie.com/china/foods/noodles/buckwheat-noodles-with-mutton-cn,已授权
蒙古牛肉饼,mengguniuroubing,260.0,10.0,10.0,32.0,中餐卡路里,https://chinesecalorie.com/china/foods/bakery/mongolian-beef-pie-cn,已授权
炸奶皮,zhanaipi,320.0,10.0,22.0,20.0,中餐卡路里,https://chinesecalorie.com/china/foods/dairy/fried-milk-curd-cn,已授权
手拉羊肉面,shoulayangroumian,180.0,8.0,4.0,28.0,中餐卡路里,https://chinesecalorie.com/china/foods/noodles/hand-pulled-lamb-noodles-cn,已授权
虾饼,xiabing,480.0,7.0,20.0,65.0,中餐卡路里,https://chinesecalorie.com/china/foods/snacks/hainanese-fried-shrimp-cake-cn,已授权
豆花,douhua,90.0,4.0,2.0,14.0,中餐卡路里,https://chinesecalorie.com/china/foods/desserts/hainanese-tofu-pudding-cn,已授权
炸云吞,zhayuntun,280.0,7.0,15.0,28.0,中餐卡路里,https://chinesecalorie.com/china/foods/snacks/hainanese-fried-wontons-cn,已授权
椰子冻,yezidong,110.0,1.0,4.0,18.0,中餐卡路里,https://chinesecalorie.com/china/foods/desserts/hainanese-coconut-jelly-cn,已授权
炒年糕,chaoniangao,180.0,3.0,2.0,38.0,中餐卡路里,https://chinesecalorie.com/china/foods/stir-fry/hainanese-fried-rice-cake-cn,已授权
烤鱿鱼,kaoyouyu,110.0,19.0,3.0,2.0,中餐卡路里,https://chinesecalorie.com/china/foods/grilled/hainanese-grilled-squid-cn,已授权
海南粽子,hainanzongzi,210.0,4.0,4.0,40.0,中餐卡路里,https://chinesecalorie.com/china/foods/dumplings/hainanese-sticky-rice-dumplings-cn,已授权
炸冰淇淋,zhabingqilin,270.0,4.0,14.0,32.0,中餐卡路里,https://chinesecalorie.com/china/foods/desserts/hainanese-fried-ice-cream-cn,已授权
抱罗粉,baoluofen,140.0,3.0,2.0,28.0,中餐卡路里,https://chinesecalorie.com/china/foods/noodles/baoluo-rice-noodles-cn,已授权
海南春卷,hainanchunjuan,180.0,4.0,8.0,22.0,中餐卡路里,https://chinesecalorie.com/china/foods/snacks/hainanese-spring-rolls-cn,已授权
椰子鸡汤,yezijitang,70.0,5.0,4.0,2.0,中餐卡路里,https://chinesecalorie.com/china/foods/soup/hainanese-coconut-chicken-soup-cn,已授权
鱼饭,yufan,150.0,5.0,2.0,28.0,中餐卡路里,https://chinesecalorie.com/china/foods/rice/hainanese-fish-rice-cn,已授权
清补凉,qingbuliang,110.0,1.0,1.0,25.0,中餐卡路里,https://chinesecalorie.com/china/foods/desserts/qingbuliang-hainan-cold-dessert-soup-cn,已授权
东山羊火锅,dongshanyanghuoguo,85.0,10.0,4.0,2.0,中餐卡路里,https://chinesecalorie.com/china/foods/soup/dongshan-mutton-hotpot-cn,已授权
海南粉,hainanfen,130.0,2.0,1.0,28.0,中餐卡路里,https://chinesecalorie.com/china/foods/noodles/hainan-rice-noodles-cn,已授权
福州红曲米糕,fuzhouhongqumigao,210.0,4.0,1.0,45.0,中餐卡路里,https://chinesecalorie.com/china/foods/desserts/fuzhou-red-yeast-rice-cake-cn,已授权
莆田盐焗花蛤,putianyanjuhuaha,90.0,15.0,2.0,2.0,中餐卡路里,https://chinesecalorie.com/china/foods/seafood/putian-salt-baked-clams-cn,已授权
泉州花生面,quanzhouhuashengmian,220.0,7.0,6.0,34.0,中餐卡路里,https://chinesecalorie.com/china/foods/noodles/quanzhou-peanut-noodle-soup-cn,已授权
厦门沙茶牛肉串,xiamenshachaniurouchuan,180.0,18.0,10.0,5.0,中餐卡路里,https://chinesecalorie.com/china/foods/grilled/xiamen-satay-beef-skewers-cn,已授权
闽南蚵仔面线,minnanhezaimianxian,130.0,5.0,2.0,22.0,中餐卡路里,https://chinesecalorie.com/china/foods/noodles/minnan-oyster-vermicelli-cn,已授权
七里河油香,qiliheyouxiang,340.0,8.0,10.0,52.0,中餐卡路里,https://chinesecalorie.com/china/foods/bakery/qilihe-fried-wheat-cake-cn,已授权
榆中煎饼,yuzhongjianbing,230.0,6.0,3.0,44.0,中餐卡路里,https://chinesecalorie.com/china/foods/bakery/yuzhong-fried-wheat-pancake-cn,已授权
瓜州驼蹄冻,guazhoutuotidong,90.0,14.0,3.0,1.0,中餐卡路里,https://chinesecalorie.com/china/foods/snacks/guazhou-camel-hoof-jelly-cn,已授权
临洮炒搅团,lintaochaojiaotuan,120.0,3.0,2.0,22.0,中餐卡路里,https://chinesecalorie.com/china/foods/stir-fry/lintao-fried-wheat-noodles-cn,已授权
甘南牦牛酸奶,gannanmaoniusuannai,80.0,4.0,4.0,6.0,中餐卡路里,https://chinesecalorie.com/china/foods/dairy/gannan-yak-yogurt-cn,已授权
玉门油饼,yumenyoubing,320.0,7.0,11.0,48.0,中餐卡路里,https://chinesecalorie.com/china/foods/bakery/yumen-fried-wheat-cake-cn,已授权
陇西蒸面鱼,longxizhengmianyu,220.0,7.0,1.0,44.0,中餐卡路里,https://chinesecalorie.com/china/foods/bakery/longxi-steamed-wheat-cake-cn,已授权
白银洋芋搅团,baiyinyangyujiaotuan,110.0,2.0,0.0,25.0,中餐卡路里,https://chinesecalorie.com/china/foods/snacks/baiyin-fried-potato-cake-cn,已授权
武威🍽️武威蒸羊羔肉,wuwei🍽️wuweizhengyanggaorou,247.0,18.0,19.0,1.0,中餐卡路里,https://chinesecalorie.com/china/foods/grilled/wuwei-steamed-lamb-cn,已授权
酒泉炒面,jiuquanchaomian,180.0,5.0,5.0,30.0,中餐卡路里,https://chinesecalorie.com/china/foods/stir-fry/jiuquan-fried-noodles-cn,已授权
庆阳羊肉煎饺,qingyangyangroujianjiao,220.0,9.0,8.0,28.0,中餐卡路里,https://chinesecalorie.com/china/foods/dumplings/qingyang-fried-lamb-dumplings-cn,已授权
平凉锅盔,pingliangguokui,270.0,8.0,3.0,52.0,中餐卡路里,https://chinesecalorie.com/china/foods/bakery/pingliang-fried-flatbread-cn,已授权
张掖夹沙包,zhangyejiashabao,240.0,7.0,3.0,45.0,中餐卡路里,https://chinesecalorie.com/china/foods/bakery/zhangye-stuffed-buns-cn,已授权
民勤羊肉串,minqinyangrouchuan,210.0,18.0,14.0,2.0,中餐卡路里,https://chinesecalorie.com/china/foods/grilled/minqin-lamb-skewers-cn,已授权
天水凉皮,tianshuiliangpi,150.0,3.0,1.0,32.0,中餐卡路里,https://chinesecalorie.com/china/foods/noodles/tianshui-liangpi-cn,已授权
和政羊肉汤面,hezhengyangroutangmian,90.0,4.0,2.0,13.0,中餐卡路里,https://chinesecalorie.com/china/foods/soup/hezheng-lamb-noodle-soup-cn,已授权
静宁油糕,jingningyougao,320.0,6.0,9.0,54.0,中餐卡路里,https://chinesecalorie.com/china/foods/bakery/jingning-fried-cake-cn,已授权
定西土豆粉,dingxitudoufen,110.0,2.0,0.0,25.0,中餐卡路里,https://chinesecalorie.com/china/foods/noodles/dingxi-potato-noodles-cn,已授权
客家南瓜糕,kejiananguagao,120.0,1.0,1.0,27.0,中餐卡路里,https://chinesecalorie.com/china/foods/desserts/hakka-steamed-pumpkin-cake-cn,已授权
客家芋头丸,kejiayutouwan,180.0,2.0,4.0,35.0,中餐卡路里,https://chinesecalorie.com/china/foods/snacks/hakka-fried-taro-balls-cn,已授权
酸菜猪肚汤,suancaizhudutang,45.0,5.0,2.0,2.0,中餐卡路里,https://chinesecalorie.com/china/foods/soup/hakka-sour-mustard-green-soup-cn,已授权
客家萝卜糕,kejialuobogao,140.0,2.0,2.0,28.0,中餐卡路里,https://chinesecalorie.com/china/foods/breakfast/hakka-turnip-cake-cn,已授权
